guid,label_list
1abf08aa-f07c-4a96-a1d1-f8247b50f491,"academics, safety"
7993c4fa-6346-46e9-8d2e-76562879abd6,"academics, affordability"
518b981a-3f50-4cfc-94e5-5d1fd965890f,"administration, campus_facilities, location, social_life"
3c958395-a990-45e3-8b4e-0931ed6ed166,"campus_facilities, administration"
473db9e9-caab-4374-9e00-18f9a29650b7,"academics, administration"
cb112bc6-007e-4679-b8b3-52acb7c3853b,"safety, social_life"
bd0e0474-c116-43aa-bb06-c19d1438ab60,"diversity, academics"
c04a5078-242b-4472-808d-ece2a267eda1,"academics, safety"
2c45e618-39be-4bcd-9aef-d6a86a0044d2,"academics, professors"
ed3e4985-5ac4-4c96-a35f-de789704674e,"academics, administration"
2ee8bb94-3331-420b-a15c-8aae537b3f03,"academics, professors"
c4570ca1-8ac9-44cf-a6dd-6af275688689,"academics, administration"
e23847eb-687e-49de-af09-e89c6f372ccc,affordability
da4a3fb1-df96-4ec0-a07c-4ba44468dd23,"academics, professors, social_life, campus_facilities"
df0f5852-69aa-411c-b080-49c597b5a4f9,"academics, university_resources"
9947dc9b-df57-49af-b4b7-a02c8c4b3fe9,"academics, location, safety"
be32f674-e7b3-4b0b-9700-6b260366625f,"location, diversity, professors"
a8191f03-1e99-4262-889b-d953fe5725d9,"professors, location"
1130bb07-82e0-44ca-9496-6916582c92d2,"campus_facilities, diversity"
c5dbe246-87f4-40c2-aa8b-2e091412df02,"academics, administration"
fb46b14e-d98d-457d-a27c-6fc0e83b141f,"campus_facilities, social_life, academics, professors, safety"
e347d6d7-f899-4660-a285-24f79fc4acde,"academics, location, social_life, professors, diversity"
d6b97336-fb35-4a8b-9154-8ec3307c6ee1,"academics, campus_facilities"
e1078969-ed4e-4762-b731-6ceb82689888,"academics, professors, diversity"
50d77998-a7b3-46fc-a2e8-c0693eebb9a6,"academics, professors, safety"
07ae05a9-227f-4433-ab68-554dd0e8e9dd,"academics, professors"
caa61014-d666-4bfa-b708-cfe5fb2237b4,"academics, university_resources"
56b99c7d-f2b6-41fc-9a3f-f38f955ba3f1,"affordability, professors, campus_facilities, university_resources"
cbc105bb-48cd-4d54-9201-3a414bb22c07,"diversity, social_life"
2c15345e-fc5f-4566-bbdf-cd12d3fd5ca6,"academics, administration"
f82d4d10-2338-46cf-87ea-ba6d68a3b6d1,"campus_facilities, affordability"
9bf9df70-9438-4b6c-ae12-bc5e393fef85,"academics, professors"
2840fee3-3b8d-4d3d-ae3b-836daa4a5ce0,"campus_facilities, diversity, professors, university_resources"
97a15f81-9779-426b-951c-7c9264a15d08,"academics, campus_facilities"
f751f6d3-1d05-4ecd-abe4-ab43a15d9258,"campus_facilities, university_resources"
db98a22c-0590-4185-beb8-6e7ae5933a03,"academics, location"
04c46492-df8a-4a2b-b776-f6ce004f66e5,"campus_facilities, social_life"
4ff5694f-af66-40d6-b052-c6c9d4cd9c65,"academics, location"
659692d5-d318-4b6f-abaf-68a8ebf95344,"academics, campus_facilities"
c5f1c1cc-117a-4efb-a862-0a9035949a30,"academics, campus_facilities"
3820d0df-5888-4f4b-a868-b9c9e58d6fd5,"academics, professors, social_life"
f9b8bd19-429e-45f4-ad6e-9898d5713777,"academics, social_life"
2fcf9c08-34da-4426-9846-d24bd774d56c,"social_life, safety"
ef397ec7-02de-4bf3-9393-4ed4862fb1d6,"academics, social_life"
393d99b8-c98f-45ba-a533-ab3d26170d9a,"social_life, professors"
c3a2e346-5447-4ffd-a860-657449729a47,university_resources
fc77e284-fcc1-4118-8690-fb4e97a91ba2,"academics, location, social_life, professors, diversity, affordability"
19d76565-54db-4353-bae9-af5c30f27042,"academics, university_resources"
3d23374e-9b3e-4ee8-bb72-b3e3c2fd609f,"academics, professors, social_life, affordability"
f746719d-44da-433f-b167-463e808b6a8e,"academics, professors"
0aca1caf-b4c6-4670-ac21-5ffa1a923843,"academics, affordability"
930ea8d9-8c49-40da-9188-489fe82dd081,"location, campus_facilities, university_resources"
e8d88cbf-605a-481d-b574-1ca01c0cb7e7,"academics, social_life"
69ef3ef1-2d3e-428e-87d8-1e8f8fbac223,"social_life, diversity"
4d726dfa-ade2-4be8-b361-92f3f03135a5,"academics, campus_facilities"
ef6bd957-dd8c-41fb-9725-d53154cc2129,"academics, university_resources"
03d35082-97a8-431c-9815-a32ae97c5feb,"social_life, university_resources"
a63a51a5-5064-4807-b3c6-4e14ad4d6e14,"academics, professors"
1ed2a8b4-0049-45c1-9a3c-0f2aabd9b078,"career_prospect, social_life"
db2b02f5-5b2c-4193-aa29-600ac0f26281,"academics, location"
0b015860-d53b-443f-9e9c-ca49b810e25d,"location, diversity"
02e50c93-b65b-415d-9afe-74321629cd61,"social_life, academics, university_resources"
4657b4f1-6624-4bd3-b544-ee719567a5e3,campus_facilities
9016958e-e65d-4daa-9470-5b6a83d96890,"academics, social_life"
fa2ca8d8-d804-41e5-b943-90e3bee0af13,"diversity, safety"
fe5ca59b-35ff-4a1f-90e0-f88cf454d748,"location, career_prospect"
98ba6e3c-3cf7-4429-b204-b1411aaadcc8,"academics, university_resources"
e258b869-9ce6-48c6-b9bf-52a33fff7d37,"academics, career_prospect"
2e4bbe1b-794e-49b3-8e16-76897206e488,"academics, professors"
1e6595e6-e089-43be-871c-bb845753fc20,"social_life, university_resources"
42a9c80a-f7a1-4867-a0b3-b85572c622ee,"academics, social_life"
19dd7683-f914-4f94-abef-0e4faf71cdc5,"academics, affordability, social_life, diversity"
4df9499f-f21a-4bd2-8145-e69cce95c9fc,"diversity, professors"
ef737d1a-8a83-4c5b-912e-b193e243d145,academics
4bd90b61-d32e-430f-ab64-8e6569b864e0,"administration, affordability, diversity"
9132590c-d9bb-43ab-bb43-bac1e178f4aa,"location, social_life"
7c1baa77-2863-471b-aad4-77c80f3df526,"professors, academics"
c7eb5383-a3d7-4f68-be26-f890d4bc21d0,"academics, social_life"
f19af095-0cf7-4c8e-b05d-2e4a830bb015,social_life
8b96e5fb-a83b-431c-a05b-3b0962e4f481,"academics, social_life"
7d129096-d2db-42ae-95bb-667a350469b2,"academics, professors, diversity"
70718afa-78b0-485d-8049-04aec4734e6d,"academics, social_life"
230e773c-1595-484a-a6aa-3ba4f421a92f,administration
5f7cb421-e874-418c-a9d7-3c0081747ef3,social_life
ff2fe3f7-83fb-476d-95de-88da0dbcfc8a,diversity
5b6e6bce-9aae-45af-9ceb-a396d150c79d,"academics, campus_facilities"
93b5675c-b25b-4945-9b00-e68352147af2,"social_life, academics"
35fec1ca-d261-41c7-9d9d-4bff38ad6bd0,administration
21a0b4dd-f9de-415d-89d3-07e4c61a8935,"academics, professors"
ae9fd5d5-1c87-4271-83ac-badd154aff87,"location, social_life, diversity"
6c035b1e-051b-4542-be4a-8ad892360046,administration
c56b30d5-c6ab-485c-b71a-681c9f897399,career_prospect
cdc4b8c4-0453-429c-9be0-e5a98a0a83f4,"academics, social_life"
3e623398-4371-4890-9fa2-83c12f56e074,"academics, affordability"
ff1a7265-0a05-4ff8-9f1f-287377a924bf,"academics, social_life"
d3dfb03a-d8ef-4099-97d7-597a038434e9,"social_life, university_resources"
19ebd383-0716-43ce-8fe4-0d2db0190a72,"academics, social_life"
f426eda5-a208-4e8f-81bb-c4531e44951a,"diversity, university_resources"
50a680a7-9e79-458e-9622-c6626bbe87ae,"academics, campus_facilities, affordability, social_life, diversity"
f9599281-ec36-4e83-89c5-59dc614b893b,"academics, campus_facilities"
e66fc933-b92f-4537-9bba-9670e3b3fe70,"administration, university_resources"
ffd5bab0-f80b-4bc2-ae32-0c66dfee3ff1,"academics, social_life, professors, campus_facilities, location, diversity, affordability"
47432ad2-f642-42ed-8883-b7995eaf019c,"campus_facilities, professors, administration, academics, safety, university_resources"
8bf59aa0-a713-434f-abc1-25e2dab1487c,"diversity, social_life"
28e34174-351e-484e-ae9b-d0c1a4cd9a5c,academics
ed23b579-1ed0-4a7f-b98a-8471322b4cf5,"academics, social_life"
6909bcb7-0253-4d5e-abd7-eb04c1b9c5dc,"academics, administration"
90541cab-877e-4771-9f9f-77684840ac8b,"social_life, professors"
104d10c4-8a45-4cfe-bb63-bb8121649e0d,"academics, affordability, social_life, campus_facilities, career_prospect, diversity, university_resources"
325ef2aa-1771-4f0c-b011-b958b5917528,"professors, academics"
65ba84c4-939d-4e86-acb0-e0c58ad249e2,"professors, location, social_life, diversity, university_resources"
d30d9103-9658-4ecb-871a-69efa063935f,"academics, social_life, campus_facilities, professors"
dd154afc-052d-4f3b-ae55-ed49c0de6db0,"academics, social_life, professors, campus_facilities, university_resources"
08ce1a77-e512-4f08-857f-d61068572f22,"location, academics"
fe76861a-dd35-402f-b8a2-3f2be2cc513c,"campus_facilities, administration"
9dd3dbf8-d4a9-44f8-9561-ec2b79bc7e9d,"academics, professors, diversity"
e1a159ea-3bb2-4cf7-a471-112da0246f06,"academics, social_life"
7216f3e0-caaa-4f5c-927b-54e1b0d0a2c6,"academics, location, professors"
51495c4b-2aa8-4439-b8f0-59b31a665aa5,"location, campus_facilities"
4d480956-c75e-4375-97be-cbfc22445f84,"location, social_life, academics, diversity"
244b4dce-c2e3-485c-a4f5-e0049b174188,"professors, campus_facilities, diversity"
37e3bed0-458b-4a1b-b54c-1d6820a35271,"academics, professors, administration"
03f7d3d8-ac4b-4ebd-9724-3114b04847e5,"location, social_life"
9249b5f6-8e97-4c90-8653-e50cc630a106,"academics, social_life"
f678cd35-f4a8-4aea-ac82-8fc23afbb27b,"academics, professors, campus_facilities"
2dd2772a-b807-4ded-bb53-c5114d7ff8f2,"career_prospect, academics"
781ecc55-2bd0-43c6-add5-b40598fb7c40,"academics, campus_facilities"
3f661c99-cde6-4079-9a91-230a651a4c6e,diversity
31bf05a7-8a6e-490a-98f9-1c77f092bc67,administration
1b6e36fe-01a5-4e26-884c-b24bc0b9b10f,"academics, professors, campus_facilities, social_life"
2225fb1e-a2fb-4ee7-b75a-96cfceefccca,"academics, diversity"
00fbc534-2928-42c8-9916-7172d181448f,"academics, administration"
64bc39f0-d633-4305-9798-f624467d481c,"social_life, safety, academics, professors"
390db512-a303-45b3-8b8e-c228eb3ed5b2,"campus_facilities, social_life"
a2163b97-a075-4f49-a172-dcef0f8080c2,"social_life, professors"
58eb4901-8b9b-4b9c-bbce-6745e39d3a70,"academics, professors"
2a93683a-4004-4907-8573-96e63a426a2b,"academics, social_life"
a75dcd85-e9c3-4f51-a23b-a7de50529ad7,"academics, location, career_prospect"
eeceeb89-2e2d-4d16-8b45-72fd6ed4f7e7,"academics, professors, social_life"
451ef854-d0e9-4a72-a7a2-abcfe57bac9d,"academics, professors, university_resources"
856f1b55-adba-439b-97c4-8d0be3b48b72,"academics, social_life"
7fe9781a-2267-44a8-a914-9f759a1daa89,"campus_facilities, social_life"
49e6f90b-e535-4dca-9e85-6ddd4533f5aa,"location, campus_facilities"
3217ace4-4d06-4c44-8432-d374120348c8,"location, campus_facilities"
db403b38-8033-46c1-9803-b1a90609e65e,"academics, administration"
6db62b24-3c2f-4119-93ce-269ec8740b78,administration
c4d2d6a0-67ee-4f85-a803-10f27471624c,"academics, administration"
9e7e1123-a5e4-4967-870b-cfa3a58e186a,diversity
2317e1f2-f26e-4e8c-8cc5-055c13541e08,administration
19f512ea-f278-46d0-9ff3-25d88b1a44cf,"location, academics"
05f86e39-43a0-4955-a6ef-d97c4cc06f04,"administration, affordability"
03a89f9f-b130-485e-8935-37d21dfe848b,"social_life, professors"
09773ef7-bc29-44a8-af78-2e5e63c1e720,"administration, location"
b7b04470-9796-45b8-be2e-78216474e94f,"social_life, university_resources"
f1e685fd-729d-487b-ba1f-04b051548acd,"academics, social_life, administration"
ba2ea9c2-160b-47f1-aba4-5e36ffd7b6e4,"academics, social_life"
eb305dc5-85bf-482d-8212-e3161089e6c3,"academics, social_life"
4f5efd48-6394-4f02-bb85-b08d542de288,academics
722b5a6c-026a-484b-a522-0ccdc547f27d,"academics, social_life"
a67e933b-9af7-4377-b7a8-e3ca59e38379,"academics, professors"
c30c3b81-ba26-489d-8cf6-9e914f6dc2bf,"academics, social_life"
eb0e10fb-a8e9-48c3-88d4-6c677c354a2f,"social_life, university_resources"
a5cfce22-e5bd-41a1-8e96-da1125127a2e,"diversity, university_resources"
a5857c29-da91-4e04-acde-51a29559a207,"academics, diversity"
604d75fe-c36e-4c10-b637-c631551e5e36,"academics, location, social_life, professors, affordability, campus_facilities"
320b481e-e22a-4478-b18e-cb7524628703,"academics, affordability"
4b2e2910-5698-4ad0-908d-ac5cc9780b42,"professors, administration"
4b6e80b6-684d-41fe-b5f9-2f79f3acc26d,"academics, social_life"
e3b26a3f-6841-45af-b92b-fc8985d7c5d6,"administration, university_resources"
868dcb66-98ac-44c8-9169-cb7d111e8607,"academics, affordability"
6fe1731d-4e25-4596-aef1-41217c01e6de,administration
a2a08cd2-fd2b-4d31-9af5-c3a7fad52d8f,"academics, social_life"
94088723-ce9d-4b69-bd9d-f231e705642a,"location, academics, social_life"
f472cc41-cbdd-49ce-a25d-8da961359a94,"academics, affordability"
f4548ba1-460f-4edf-b69a-42cd643b2dbe,"location, academics, professors, social_life"
b4946f9f-5c02-469f-a32b-86fb21820f0e,"campus_facilities, safety, career_prospect"
692fa418-3c66-4175-8a0d-a83406d46a59,"professors, administration"
d6ce645a-b02d-43f1-b808-177cb7c7f03b,"social_life, academics"
35997e81-e7d7-417e-9698-62c59a08e276,"academics, location, safety, affordability"
3fcc5cbd-32a0-410f-94b0-7e82e4022713,"academics, location"
c60bd2b6-a04c-4ba2-89ec-0d4c04b55ede,"academics, administration"
14226cdf-ab2d-4799-98bc-ce8e35f9c647,"location, administration"
bea7fd6b-e31a-4dde-872e-c729489a7a10,"administration, academics"
7e184bc5-464b-4f30-a5e1-f3c86a87f854,"academics, social_life, professors, administration, safety"
26960501-4677-490a-89f4-f471c8d4dccc,"academics, professors, administration, career_prospect"
67b424bf-c750-4728-8c70-e6f58b24b2c0,"affordability, safety"
fe81f4fa-d51e-4959-bec3-6e4c527c2e87,"professors, campus_facilities"
70adf2d6-cc57-41d4-840f-bcf5fde01769,"professors, university_resources"
5366623f-edca-4d1f-903c-45559a3f99d4,academics
12ed11da-41de-4dbf-8180-bbb62bbed19e,"academics, affordability"
3329bc01-e7bb-4cd4-aa22-f209b8570648,"location, professors"
7ccfc134-9608-439e-a110-1449ed369d22,"diversity, professors"
c1918ba1-5b09-4319-8d6c-ed82edd49e54,"professors, social_life, location, affordability, campus_facilities, safety"
daebe998-cf96-4c73-a3ef-dbd6aaa3bb80,"academics, university_resources"
9ba06965-73bc-432c-bb10-f8b870722863,"career_prospect, university_resources"
f760faae-5b16-49f8-bfaf-bc70964d51b8,"location, professors, diversity"
b4e59b6c-5484-4ece-bda2-a1b2b4ab9078,administration
a8d253bf-2c79-43a3-975a-696d12e7ed72,"location, academics"
b4643b7f-40a2-4959-b4b1-e11f4dd91aae,"location, academics, social_life, campus_facilities"
9c0734ca-00a0-4e06-99ba-fba66138bddc,"academics, campus_facilities"
5ac6e6d0-43c8-4171-9a11-01b66aeaf832,"location, academics, professors, social_life"
a41d20cc-04fb-46e0-a6fe-b4ae72632d46,"location, affordability"
63884791-b55d-4efc-9665-35dfed077f90,"location, professors, social_life, academics, campus_facilities"
17f55191-da5e-4080-b836-602e8e56cc55,"academics, location, administration"
07a766c0-6ef4-4351-9380-d2716f2d2fdc,"academics, affordability"
df67f8ee-9815-457a-9397-fe844d50c886,"academics, location"
1e3767da-2b2f-41da-afcc-d2c8408b2603,"location, diversity"
e6e5649f-7abe-4836-b3db-ece9da17d669,location
fa3d3046-9898-488a-ad89-4c624ef0f155,"location, campus_facilities"
122a80bb-703b-4f69-bc08-23ee79c0e38e,"academics, diversity"
30748349-9e0d-4271-ac58-18867fac5977,academics
c1ad9885-16ad-4670-8863-feaf823e3f40,"diversity, career_prospect, social_life"
7b97d6d6-012d-430a-ad61-44549d2529eb,"academics, location, social_life"
2496f564-b2a6-4b8c-8ce4-6f5c2f708a60,location
df8c0473-4094-4c64-9310-f86174a39bc2,"academics, diversity"
c5a74618-9e30-480b-8e47-17cbc1088de2,"location, career_prospect"
cf9167ae-7717-42a0-a5ef-10014fc869a4,"location, professors"
c44b856b-574f-4b6c-9adf-1a589c8174ec,"academics, diversity, campus_facilities, career_prospect, location, university_resources"
5655ea2f-b1ba-4511-abf7-2ae9a1ff9606,"location, social_life, affordability"
5b96a798-8140-4505-b117-ed0890fa90ba,"social_life, professors"
f6053600-5aeb-4a15-9fc5-cab2f783b328,"location, social_life, campus_facilities"
f3f6cc71-52e7-41b3-8a50-55c7a51caabc,"safety, academics"
e983e70a-9b2b-44b0-8426-e852d682f6c5,"location, professors, career_prospect"
2d936ff6-1345-49c6-8e43-ba9c40672a70,"professors, campus_facilities"
17708d82-e623-4c6a-9ba2-065abf1ad54a,"academics, location"
7921cc36-4cf7-4303-8e88-48a4f5b5e44b,"academics, campus_facilities"
bc9b90fe-4f55-43ac-b73f-a8201d0999c6,"academics, location"
6a243570-f00c-42ee-bac1-ed469c7b6dd8,"academics, social_life"
6936631b-8894-4006-94ef-1b30d55d7d0c,"location, campus_facilities, professors, university_resources"
3a02d7ef-5512-4257-9923-84cba75bc85c,"academics, professors"
08e6f9d9-990e-4bd8-a2d0-7a467e6d34c5,"academics, diversity, professors, campus_facilities"
7ecaa93b-334c-4f03-a4a2-2321b5d79375,"professors, campus_facilities"
37675835-57ac-42e1-b93c-3af31f6474c8,"social_life, location, academics"
84cf7fcf-3c46-41e2-ab50-0d20a00f1532,"academics, affordability"
b1761e92-dbaf-4220-b42a-bb1cd0d3b383,"affordability, professors, administration"
8ff60cb5-4a13-4315-a382-5cf64a73d865,"diversity, academics"
eff2564a-b62b-4a40-acb0-0ec7345d017a,academics
e722b83e-ace0-4b28-b337-a5bcf29f2ef8,"academics, campus_facilities"
47a749de-21c5-4fc9-9565-13a7444fd3bb,"social_life, professors, academics"
d33cb6c2-03be-4490-9d08-578a5b9cac6f,"professors, social_life"
89084b5f-e562-401b-8be3-47622f96008c,"academics, professors"
b62c4744-b87a-45ef-820c-c504a5ec0e6d,"academics, professors"
03f6ed03-def8-4801-9fa3-ff8b1856eba8,"academics, university_resources"
d0442b68-157a-4f4b-a36a-5fa04e5b99dd,"academics, administration"
0500b785-f689-4952-825a-2e944b7557ac,diversity
4192e583-93ba-4a86-b07e-755369c4e114,"professors, academics"
b03b6f7a-c7ff-47a7-b1e8-279694dbddff,"campus_facilities, administration"
96c2eb1a-95e8-41cb-8c57-2f741b008e39,"safety, campus_facilities, diversity"
53383a14-fc0d-43b3-aa8b-d124d13f71e9,"campus_facilities, professors"
677eee7c-b24c-49e3-aacd-3a2051a395b1,"academics, diversity"
bd82357f-c48a-414b-bc9e-8ce878f76053,"campus_facilities, administration"
57d33f69-c314-4711-9509-039320ac51ce,"academics, university_resources"
ad110223-a47b-41c0-94de-9747a4962246,"social_life, diversity"
45e0fa94-7e48-4dcc-83cf-3776af0d43e2,"academics, social_life"
4db779c7-363d-4553-83a1-def69c3d01e1,"academics, affordability, campus_facilities, university_resources"
c8084b9c-49c8-427f-bce4-79a99b29d69b,"academics, social_life"
fc0d8e9b-6b5b-4a57-a545-6417f472f133,"affordability, professors, diversity"
dc511c58-7689-4435-a40e-c4ae82f81de6,"academics, professors"
601caa42-822a-4445-aab5-b30d11043b36,"affordability, campus_facilities"
6722cc51-b405-4848-b721-84d797eea870,"academics, campus_facilities"
fe11bf2c-c4da-4e0d-aaf3-c67ab1ca4d79,"diversity, university_resources"
4dfab5d5-ed89-45bb-9b27-981b0262ff40,"academics, campus_facilities, social_life"
360014a0-3402-4eae-b286-e5eb4aad42eb,"social_life, safety, professors, administration"
a94d2500-d434-47f6-baf1-e7d3919b0034,"campus_facilities, administration"
371585b7-d2d1-483e-9e64-448c849f8214,"academics, campus_facilities"
9dc444a6-3a0d-40a6-8a03-6f73d1dc3935,"campus_facilities, professors"
4d7a5ba7-e974-4b60-b05f-8ea0522f0948,"academics, campus_facilities, professors, university_resources"
97bf4f7f-2455-4b5c-ae60-9e2cd5f2e683,"professors, social_life"
c215596e-e399-401d-b1e1-15e2972a8b2f,"academics, affordability"
800b705d-a19d-46c2-8f86-c55a64a03e2b,"academics, affordability"
5a978cd4-5d5e-448e-8dd2-93714f879f6a,"campus_facilities, administration"
0f8f7792-ad76-4095-82ee-0f3422f41627,"academics, professors"
3a6da0df-0719-4883-b017-95d75427d91d,diversity
3c1ffb90-ca26-409f-a71c-5f7a3307a2be,"academics, university_resources"
9a7b4b3b-8051-405d-b597-32c9a978b965,"diversity, university_resources"
fe46d4ad-cba5-49c5-a0ab-78b2db3c530e,"academics, professors"
b7e8f79b-a507-4339-8a6e-ea4b6cd99274,"academics, campus_facilities"
579edb53-6ea6-4068-ad92-ad709babc174,"social_life, academics"
8c883a1e-8ba6-40b2-86d9-015b547ac52c,"academics, professors, social_life, campus_facilities"
d93b94ac-63bc-4a4a-b0e4-9f45d6cad107,"academics, career_prospect"
08899e43-330c-41ad-98b1-ca067e75ba8a,"academics, professors, social_life, campus_facilities"
4adb0aba-855c-40ed-9e3c-07775eb64a17,"location, campus_facilities"
e74ea9d2-26a6-4c85-ad00-21c2061c2425,"academics, social_life"
307362ac-62f5-4bea-8677-37e7bab3702d,"campus_facilities, social_life"
f7812aee-a3e5-4ed1-add4-7497a0d3fb55,"professors, administration, social_life, campus_facilities"
6b92c275-ec1c-4eaa-bf99-8fa38141cddd,academics
8e222b47-d658-4b31-ad28-55cd9f395213,"campus_facilities, social_life"
c2614f20-8c89-4076-9aca-3aba0f5d59f9,"academics, campus_facilities"
4fc94bd2-a8cc-4e34-91a1-cd74047f96f9,"academics, social_life"
899b2c7d-d07d-4c21-a6f5-d439a4370088,"academics, location, social_life"
daed5e57-aaf4-4086-90e1-8db03d095121,"professors, affordability"
9fba4bc6-9ff4-4934-a54b-c6af8f0cc124,"professors, academics"
3015293f-4f73-4157-b2d1-8f7efeb80ec1,"location, administration"
fb87e15f-63eb-4563-811e-611a62d6f586,"academics, social_life, professors, campus_facilities, university_resources"
747f0159-a05f-412e-9ee1-064087a63c24,"academics, campus_facilities"
9ea43bd8-4c8e-43ac-8d56-a8e6cabd7d73,"academics, professors"
c305d6e8-30e2-4dd7-807d-d2cb86cc387e,"academics, campus_facilities, professors, social_life, university_resources"
d35fb770-0f15-4e50-9618-6c3de0b41522,"administration, campus_facilities"
276bea13-6724-4d4d-b404-cfe148af9064,"academics, professors"
eb11381f-8e97-4c83-8cca-164222a0a35c,"academics, professors"
5f86f404-ff22-40b2-9e7f-23bcb48cb0ca,diversity
f2c25b09-fd2e-465a-b3f1-008671c271eb,"administration, professors"
7cd5f1a9-e03d-40cc-b0bf-f797fdf6f006,administration
836cbf8c-02ce-48d6-a039-b6107fb794ef,"academics, campus_facilities"
37516bce-9ce3-46b2-b70b-45570ea8b762,"academics, professors, campus_facilities"
d05f179d-76ad-42f9-b02f-4c36f9328b60,"academics, professors"
2b87f9c7-e969-4007-81fd-8e418bcdce51,"administration, diversity"
9c5649b8-4d07-47d9-9934-af61a40166fe,"academics, social_life"
ecdde706-fd44-4942-b85b-f6c246e0b354,"academics, professors"
375c93d0-8154-40ba-b328-95b6d1a1e192,"academics, administration"
aeb0be84-0428-467b-8f8f-9a94bdaaae8f,"academics, social_life"
51f6007c-d445-49c3-8596-aa3eebe20ff9,"academics, campus_facilities"
bb45abcd-0ced-44ea-bfae-2c0aba3a43e9,"professors, administration"
218c4bd9-4d78-4813-b32b-ec20d406a501,"academics, administration"
24edcfa1-13c3-4d5e-9caa-dda024132c9e,academics
5ad77561-a042-4724-9efa-6cfb302aff43,"location, campus_facilities"
80e24c57-25db-4e94-bd15-c25997879329,"academics, professors"
dc647c5c-b6f2-4ce4-ac31-3ff884fe58c7,"administration, affordability, social_life"
98c96b34-9801-4589-9c33-89b5074650ad,"academics, administration"
ba90aac1-359f-4846-95b6-02a814a5efab,"professors, administration"
65a43d64-c426-4b59-af61-dd8ac74d44de,"academics, professors"
8fe9c8a3-a8fd-4f04-b322-c702c639cc90,"academics, campus_facilities"
f6aee77a-faa8-49d8-a41b-1a1b29bdddc5,"academics, professors"
7f8cfec3-745b-4f11-b23c-2f792a971d9b,"academics, campus_facilities"
2a12c2e3-4d8b-4da2-89a7-45e7f46a0129,"academics, campus_facilities"
f49dfcd7-a0b6-4a5a-8dc1-f7ea6d4dd807,"academics, social_life"
ebcb8873-f9ee-480e-8e0f-1334ae1c5601,"academics, university_resources"
763e42eb-cbb6-48ee-ad2b-a0402c6ebdcc,"academics, social_life"
bb25ac05-7559-4ba8-8c2e-042d1c8c565a,"location, campus_facilities"
41f831ca-e4db-441d-88dc-7dd2f91eb39b,"safety, campus_facilities"
12558075-fdcb-4365-8a51-071e11add707,"academics, university_resources"
26cf75cb-88d2-493a-ac91-b2064f544ee4,"location, campus_facilities"
da5f5a70-70a4-4723-9716-65f0bfb59752,"academics, campus_facilities"
1d5d566a-311b-4498-9eed-0aa607c7e7a1,"academics, university_resources"
dd120803-7470-4cd2-bfa5-26aa58db0aef,"academics, diversity"
7d329c9d-890a-4081-9ff1-1f36d5d020aa,"academics, diversity"
c0477de9-391d-4039-83c0-1ca122709402,"academics, professors"
d5551970-8128-4ac6-851d-4457e682b494,"social_life, professors"
c32b834b-6b4b-4ff6-bdfc-74e3f0d3079d,"safety, campus_facilities"
cd99511f-ff4a-49a7-aa64-7987fab420f9,"academics, location"
5b3d1dee-b8b2-40e9-8df4-3cc0e8647978,"academics, location, social_life"
1767c0d6-fb01-4014-a82b-744cf40e15b7,"academics, campus_facilities"
f4adae78-476e-48ca-8381-06304d0ff2fc,"academics, administration"
d32c6d3f-af04-4558-b1f7-65e103d4274d,"campus_facilities, academics"
1a1f84f3-6e7f-4593-8ecf-3cde13665f5c,"academics, social_life"
861875ce-a05c-43b0-93be-223648f2716d,administration
c85e78ff-2da8-4915-899c-ea92023738e2,"academics, diversity"
c52bc31d-e3c0-4cfe-867e-6976618ac41a,"campus_facilities, academics"
eb2870c6-c682-4e89-a3c7-075871644cdc,"academics, administration"
d56e1964-b189-48f7-bb5f-a233e04f987d,"academics, campus_facilities"
13adfb68-d5a4-4bc3-ade1-7d1f2ba55748,"diversity, campus_facilities"
f4e0506f-e13c-4d78-aebe-fbf4dded61f9,"diversity, administration"
1d02e776-5c0c-46d1-96c8-129329356222,"academics, campus_facilities"
c4b17a09-2edb-4dcc-b881-f02a32294472,"campus_facilities, diversity, professors"
69b1e32c-f4e7-4983-9025-15c1d742b4d6,"social_life, administration"
f23c3170-1644-4f30-a90a-8b5553c301c1,"academics, affordability, campus_facilities"
586c3fd5-d55a-4de3-bbee-e1d810e42f8d,"campus_facilities, social_life"
795e1671-6f06-4bf9-a3a4-021411aeb20c,"academics, professors, social_life"
f9d37967-4e94-45d1-9ba6-702dfb159d91,"social_life, university_resources"
da4bd1d4-ce99-4f31-b6bc-e70b3022d0f3,"social_life, campus_facilities"
118a91e8-1c51-4c12-bfe6-181c342e52dc,"academics, university_resources"
80cfa687-20ec-40eb-880c-df55bbfa0b5a,"academics, location, social_life, professors"
d96468da-ef30-4ceb-80b1-9da2e3ad72d3,"academics, professors"
a6fd9b93-e2ad-4242-9b80-12aa44fa5649,"academics, professors, university_resources"
585d9c64-ce19-410e-bfa8-49b6b88b9a97,"academics, professors, campus_facilities"
40e602b1-62ec-43ce-bc95-c37df5e8609c,"professors, diversity"
f187c4d7-aec1-4722-a9fa-af4da5e8bfff,"academics, campus_facilities"
1124e537-f505-4d1c-8daf-1ab25b955881,"academics, diversity"
15cee613-a9bf-4f35-a782-3f800d37a009,"academics, university_resources"
64e5274a-02a8-4679-b400-b15c8db8431f,university_resources
6168bf5e-2c94-41f4-a5f2-2565252593eb,"diversity, academics"
