guid,body,rating,author,created,categories,entity_id,date,name,sentiment
e6e5649f-7abe-4836-b3db-ece9da17d669,"At George Washington University, one could definitely experience a city, college neighborhood life. Its location is the largest advantage of going there, having metro, buses, along with the walking distances to some infamous landmarks.",4,Junior,2023-06-06 17:41:17,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,positive
fa3d3046-9898-488a-ad89-4c624ef0f155,"I really like the campus environment. It is welcoming and feels like a small campus, but located in the busy Foggy Bottom neighborhood of Washington DC. You are fully integrated into the city while experiencing the opportunities of a college campus. The internship opportunities and connections to both the public and private sector are plentiful. The dorms could improve. Dorm staff are nice but frequently slow to respond or unavailable.",4,Sophomore,2023-05-31 19:29:14,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,positive
122a80bb-703b-4f69-bc08-23ee79c0e38e,I loved the Exercise Science department and the public health school! The faculty are amazing. There is certainly a diversity issue within the university as a whole. I would not consider attending the school again unless I saw some significant change.,4,Alum,2023-05-23 00:30:58,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,positive
30748349-9e0d-4271-ac58-18867fac5977,I wish the scheduling was better and gave priority classes to those taking them for their major/ minor.,4,Freshman,2023-05-17 17:49:55,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,positive
c1ad9885-16ad-4670-8863-feaf823e3f40,"Diverse and Inclusive Community: Many students appreciate a diverse and inclusive campus environment that fosters cultural exchange and understanding.

Internship and Career Support: Positive feedback might mention effective career services, internships, and networking opportunities that help students transition successfully into the workforce.

Engaging Extracurricular Activities: A variety of extracurricular activities, clubs, and organizations that contribute to a vibrant campus life can be a source of positive feedback.",5,Freshman,2023-11-30 02:18:13,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
7b97d6d6-012d-430a-ad61-44549d2529eb,"Since I moved onto campus 2 months ago, I have overall had a great experience at George Washington University. There are so many opportunities to pursue things that I'm passionate about, whether that is through a class, club or otherwise. I quickly noticed that every student really has a place here. We have great housing options, even for freshmen, and our dining options contribute to the an easy transition into city living as a college student. 
   Living in Washington D.C. contributes so much to the college experience here at George Washington University, where there is so much social opportunity, as well as endless options for internships and jobs. The staff here at GW are supportive and helpful, and I have always felt like I have people here that are willing to help me succeed and meet my goals as a student and in my life after college.",5,Freshman,2023-10-24 19:03:43,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
2496f564-b2a6-4b8c-8ce4-6f5c2f708a60,"George Washington University is an incredible school, and the best part about it is its location. Being in DC has been one of the coolest experiences, and I think that it has been a significant part of my time here so far.",5,Freshman,2023-10-10 10:26:15,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
df8c0473-4094-4c64-9310-f86174a39bc2,"I admire George Washington for its dedication to educational excellence and the diverse community. The college's rich history, coupled with its forward-questioning approach to schooling, creates a completely unique environment in which I'm able to interact with progressive ideas and views.",5,Freshman,2023-08-29 21:25:58,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
c5a74618-9e30-480b-8e47-17cbc1088de2,"GW's location and professional opportunities on-campus are top-notch for the kinds of people who choose to go here (i.e. politics and int'l relations nerds, also nurses probably??). There are also tons of student organizations and school-run student life activities that are pretty well funded, owing in part to the school's impressive alumni network. Things seem to be getting a little worse in terms of funding, mostly due to the school's debt problem, buuut it'll probably be fine. Who knows.",5,Sophomore,2023-08-21 23:11:13,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
cf9167ae-7717-42a0-a5ef-10014fc869a4,Right in the heart of the city with lots of opportunities and great professors. People are very friendly and driven.,5,Sophomore,2023-08-13 17:36:59,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
c44b856b-574f-4b6c-9adf-1a589c8174ec,"GW's campus is lively and inclusive. The majority of classes are transfer students or students with diverse backgrounds, which enriches class discussions. GW plays an active role in making sure the campus, staff, and classes are best suited for its students. The curriculum is flexible enough to double major and double minor in a variety of fields. The ability to travel abroad is given to everyone, and resources such as career help, pre-law, tutoring, essay help, and volunteering, are within reach. Finally, it takes full advantage of its central location in the capital through clubs, networking events, guest speakers, tours to government buildings, and plenty of internship opportunity and flexibility. Overall, GW is an amazing school that tries its best to evolve every year through feedback surveys to give students a memorable and tailored experience.",5,Sophomore,2023-07-22 16:43:10,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
5655ea2f-b1ba-4511-abf7-2ae9a1ff9606,"Great location, great student life. Freshman year, like any college, requires some searching around. As long as you commit yourself to finding a community, you will definitely find like-minded people. Whether it's music, politics, gaming, etc., GW has a student-org for everything. The biggest downside of GW is that some of the student population can be annoying (those who are obvious career chasers) but this is the case at any semi-prestigious university.

The other big downside is price. It's an expensive school in an expensive area with expensive housing.",5,Alum,2023-07-20 16:47:53,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
5b96a798-8140-4505-b117-ed0890fa90ba,"Everyone in this college is helpful, kind, and eager to really help students. I have had such a wonderful experience here.",5,Graduate Student,2023-07-15 00:34:29,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
f6053600-5aeb-4a15-9fc5-cab2f783b328,GW is a great place to expired new things and explore the city while still maintaining the campus and community spirit! They have fabulous student organizations and a really strong connection to the city of DC.,5,Sophomore,2023-07-14 18:09:34,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
f3f6cc71-52e7-41b3-8a50-55c7a51caabc,"From what I experienced from the campus tour, it felt like a safe environment in the mist of being in the center of Washington D.C. It is amazing, as a political science student, to be surrounded by so much history and gain inspiration from the people who came before me. Even though it is in the city, the university makes sure that their students are safe and protected.",5,Freshman,2023-07-12 19:36:24,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
e983e70a-9b2b-44b0-8426-e852d682f6c5,"I like GW, and even though it's not perfect, I wouldn't go anywhere else. The location is so good, the teachers are usually nice and competent, and there are so many internship opportunities.",5,Junior,2023-07-10 17:42:15,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
2d936ff6-1345-49c6-8e43-ba9c40672a70,I really enjoy my professors and courses. I would say my primary problem would be the lack of campus involvement. It is difficult to get involved unless you make a large effort to do so. There are a lot of internship opportunities and professors who are eager to help you learn.,5,Senior,2023-06-27 21:13:53,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
17708d82-e623-4c6a-9ba2-065abf1ad54a,"It is amazing. The community between the students and professors, as well as the entirety of the DC metro area add to the education of the students in a unique way.",5,Freshman,2023-05-23 13:15:59,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
7921cc36-4cf7-4303-8e88-48a4f5b5e44b,"When I went to George Washington University it was fun and seeing the campus looks very chill and peaceful also they when an amazing Law school there and that’s what I want go study, I liked how respectful everyone was.",5,Other,2023-05-22 13:26:18,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
bc9b90fe-4f55-43ac-b73f-a8201d0999c6,"The George Washington University is the prefect school for you if you are planning of going into the field of diplomacy, public service, or any line of government work. One thing GW has, that no onther school in DC can offer you is the proximity to everything in the city. AU and Gtown are both slightly outside of the city so you will need transportation to go to the city center. GWs main campus on the other hand is a 5 min walk from the washington monument, and a 10 min walk from the White House. As far as academics go, I can only speak for the Elliott School of IA. The professors are all extremely experienced and have all worked in their field of teaching first hand. If you can, take your Gen Eds outside of GW bc they are a waste of money and credits and are generally much harder to pass at GW.",5,Freshman,2023-05-17 18:51:24,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
6a243570-f00c-42ee-bac1-ed469c7b6dd8,"George Washington University is in the heart of Washington DC. It provides so much exposure to the world around me and so many opportunities. I have been fortunate enough to join incredible organizations at GWU which has allowed me to grow significantly as an individual. My favorite organization in particular is SEASSPAN (School of Engineering and Applied Science Student Peer Advisory network). Through this organization I am able to share my love and passion for Engineering with a group of incoming engineering students. I love my close knit community and friends I have met, along with the opportunities I have been presented with now, including winning the Susan Chin award for being a caring person who outreaches to her community and internship opportunities that set me up for my future. There is some change needed in the curriculum at GWU to make the majors more specific towards the field of work, but they are minor fixes that are being worked on by the administration.",5,Junior,2023-05-17 16:05:12,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
6936631b-8894-4006-94ef-1b30d55d7d0c,"Great location. When I went here there wasn’t a dining hall, which was pretty brutal. But that isn’t the case anymore. Dorms are definitely better than most schools with some buildings having full kitchens. Most professors are really good, of course there are some bad ones as is with any school. Resources are there, sometimes you just have to dig for them",5,Alum,2023-04-05 17:36:16,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
3a02d7ef-5512-4257-9923-84cba75bc85c,I love the flexibility of classes GWU has to offer. The professors are knowledgeable and willing to take extra time with you to clarify any confusion with lectures. Overall with any class I take at GWU have been awesome,5,Junior,2023-04-05 17:28:50,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
08e6f9d9-990e-4bd8-a2d0-7a467e6d34c5,"I love this university so far! There is a lot of diversity on campus and it is a good experience for me. The professors are so understanding and classes are an enjoyable experience for me. I am studying political science and I feel like I can really thrive in this college. The food in the dining halls is also really great, and the suite I have is perfect to exemplify my college experience! I love it here",5,Freshman,2023-02-28 14:03:45,Overall Experience,e3dffeaa-58fa-41d3-bf56-fe2ea314642c,2023,George Washington University,negative
7ecaa93b-334c-4f03-a4a2-2321b5d79375,"The Eastin Center (EC) in SCB is a waste of resources. Kellie Ebert lacks knowledge about the real world. She finished her degree in the 90s and recently jumped back into the workforce. During a meeting with her she was disrespectful and uneducated. Provided false information about resumes and what employers are asking. She hasn't worked outside of Stillwater and doesn't know what a diverse range of employers are wanting. Resumes today are different than they were 30 years ago. Needs to update her knowledge and stop being ignorant. 

Mike Stump in the EC was also unintelligent. Had to do a mock interview with him, and he asked me to answer questions a certain way, however, when he asked the questions, I couldn't answer it the way he wanted me to. Don't know if he was unaware of the words coming out of his mouth and or if he just forgot what he asked me to do. A very obtuse person. 

The EC should be remodeled and turned into classrooms for a real purpose and not a perceived purpose.",1,Alum,2022-08-12 08:38:39,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,negative
37675835-57ac-42e1-b93c-3af31f6474c8,"This place was awful, Greek life was terrible and there was no party scene. The town is small and there is nothing to do. Academics were not that great either. Definitely regret going there and already transferring to OU.",1,Freshman,2020-05-10 03:44:26,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2020,Oklahoma State University,negative
b63f1072-b132-424b-b6c3-1c59c2ddd3c4,"After achieving a 4.0GPA with several honors during my master’s program, I was terminated from my graduate assistanship and blocked from completing my program while I was on medical leave because I notified OSU about the discriminatory hiring of James Knecht an unqualified male applicant for Interim Director of UAT when they had a perfectly qualified female applicant who was too afraid to stand up for herself due to fear of retaliation. Sheryl Tucker - Dean of the Graduate College, Pamela Fry - Associate Provost & VP of OSU-Tulsa, and Gary Sandefur - Senior Provost (and many others) have played serious roles in the cover-up of the discrimination against me...a disabled student and employee, and that female applicant. Gary Sandefur also threatened a lawsuit if I spoke of this to anyone. 

PS And, this University is more than happy to stifle freedom of speech when you’re trying to expose their corrupt cover-ups!",1,Graduate Student,2017-10-26 19:13:55,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2017,Oklahoma State University,negative
84cf7fcf-3c46-41e2-ab50-0d20a00f1532,Oklahoma State University is a beautiful campus with a terrible education at a VERY expensive price.  I moved on my own without help to take classes here and I have been getting the run-around on various issues since I got here in 2016. I have since transferred to Arizona State.,1,Junior,2017-04-25 19:23:19,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2017,Oklahoma State University,negative
b1761e92-dbaf-4220-b42a-bb1cd0d3b383,"There are so many things i want to say, but for most reviews got it nailed down perfectly about this school. It sucks! Reminder this school is too expensive for the poor and treat them like s**t and with attendance crap for online makes worse for those that work. I'm in battles with the whole school. Professors, Bursar, Financial aid, Advisor, and etc. Of course people with money (using mommy and daddy money) can say they love it because those people don't know what it's like to struggle mentally and physically. Also were paying for fat squirrels when that could be our next meal or extra money in general like there's no reason for it. Anyway I'm done with this school. I'm done with everything...",2,Sophomore,2021-03-26 03:27:52,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2021,Oklahoma State University,negative
8ff60cb5-4a13-4315-a382-5cf64a73d865,"OSU is a great school if you're the right type of person. Conservative, from Oklahoma, enjoys a rural setting, etc. I regret nothing more than only applying here. There are a lot of things I wish I had known about it before I committed and had I known them I don't think I would have. For reference, I'm from a big city, attended magnet schools my entire life, and I was used to a lot more diversity than there is here. I've found the academics to be easier than my high school was. This isn't to diss the school exactly, I think for the right person you could come here and love it, my parents, grandparents, and great grandparents went here and loved it, but I don't think it's for me.",2,Sophomore,2020-05-15 04:45:18,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2020,Oklahoma State University,negative
eff2564a-b62b-4a40-acb0-0ec7345d017a,Oklahoma State has a horrible undergraduate program for Accounting. I had to switch schools because I couldn't stand it anymore.,2,Graduate Student,2020-04-19 23:58:40,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2020,Oklahoma State University,negative
e722b83e-ace0-4b28-b337-a5bcf29f2ef8,"I have been let down several times by this college.  Paid for courses I didn't end up receiving any credit for as well as being forced to retake classes only to not learn anything the second time around.  The chairs we sit in for three hours straight for graduate classes are plastic and terribly uncomfortable.  The temperature of the rooms is never accurate.  Bad advise is consistently given by mentors, advisors, and faculty.",2,Graduate Student,2019-12-29 03:27:23,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2019,Oklahoma State University,negative
47a749de-21c5-4fc9-9565-13a7444fd3bb,"My freshman year I had a great time in my sorority and meeting new people but after that everything was a downhill spiral. My advisors didn't help me really at all, the professors don't seem to care in the slightest about their students and when you get one bad grade you can never get your grade up.",2,Junior,2019-06-23 00:18:29,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2019,Oklahoma State University,negative
d33cb6c2-03be-4490-9d08-578a5b9cac6f,"Nice campus, but professors are hit/miss. This is a great school if you want to have fun, but if you want to learn, I would choose another institution.",2,Graduate Student,2019-05-15 15:52:43,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2019,Oklahoma State University,negative
89084b5f-e562-401b-8be3-47622f96008c,"The flight program limits your progress to one lab per semester, but overall the school is very good and the staff care.",3,Freshman,2023-10-30 04:08:30,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
b62c4744-b87a-45ef-820c-c504a5ec0e6d,"It has been a pretty good experience so far. The environment is very much like a community and there's something for everyone. I came into college expecting everything to be super hard and tough, but it personally felt easier for me. Maybe it was the courses, the instructors, or both combined, but whatever it was made my first year at OSU super successful.",3,Sophomore,2023-09-20 21:14:47,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
03f6ed03-def8-4801-9fa3-ff8b1856eba8,Im just starting at OSU but so far things have been  a bit difficult. I expected more assistance as a first time student there. I wish there were opportunities for DACA recipients to receive financial aid. The campus is really beautiful and my professors that I currently am enrolled with are great.,3,Junior,2023-09-10 12:31:05,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
d0442b68-157a-4f4b-a36a-5fa04e5b99dd,"Classes themselves were fine, but the public health program was very disorganized and frustrating. Be sure to compare degree programs with any courses you've already taken in order to streamline your experience.",3,Alum,2023-08-24 19:13:17,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
0500b785-f689-4952-825a-2e944b7557ac,Oklahoma State University has been a different experience for me considering I am from a smaller town and am not used to being in an environment with many different people.,3,Junior,2023-07-10 14:14:26,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
4192e583-93ba-4a86-b07e-755369c4e114,It’s been an okay experience . The professors are great though and very informative and try to help students when they use curves.,3,Junior,2023-06-28 03:56:44,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
b03b6f7a-c7ff-47a7-b1e8-279694dbddff,"The campus is magnificent the brick structures are very classy. The grounds are manicured and immaculate. A criticism of OSU is a unsatisfactory service culture, the support staff leave much to be desired.",3,Junior,2023-06-13 21:26:18,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
96c2eb1a-95e8-41cb-8c57-2f741b008e39,"Disability Office is difficult to reach, and not especially accessible, which is ironic. The campus is absolutely beautiful, and I love the public buildings, but I do have some gripes with the dorms. Firstly, over winter break, multiple pipes in multiple buildings burst, damaging property and forcing students to move. Secondly, in my dorm people were complaining of a foul smell for about two weeks, which turned out to be a student who had died in their room of a chronic illness, and was rotting. The incident was rectified, but only after two weeks of complaints from multiple students. 
Student safety could be a lot better, but they have a strong campus police department and lots of blue box helplines around campus. I'm not involved in the party scene, so I can't comment on it, but it seems good, and the diversity groups I'm involved in like OSU Queers and Allies are excellent.",3,Freshman,2023-03-29 00:27:14,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
53383a14-fc0d-43b3-aa8b-d124d13f71e9,"I like the environment, and the campus is pretty, the cost of food there can be expensive though. Some classes I feel like need more professors that delve in deeper to their teachings something like engaging activities to do for it to help memorize better. For dorms the maintenance consistency needs work too",3,Sophomore,2023-01-12 19:53:57,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,neutural
677eee7c-b24c-49e3-aacd-3a2051a395b1,"Oklahoma State University is a good school. The cafe food is really good. The only problem I would have to say is problems about the housing and diversity. There is not diversity here which I understand because I live in Oklahoma. But the housing is not so good. Mold, if you want to open a window there is a 250$ fee that you have to pay, and the janitors clean the traditonals bathrooms once a week and when they do, it's still dirty. My freshman year, I ordered a private room and I walked in with a roommate.",3,Freshman,2022-11-22 00:00:51,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
bd82357f-c48a-414b-bc9e-8ce878f76053,Amazingly friendly campus. It's also extremely beautiful. The dorms could use massive amounts of maintenance though.,3,Sophomore,2022-11-04 08:54:51,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
57d33f69-c314-4711-9509-039320ac51ce,I am a transfer student a Oklahoma State University. Being a transfer allows me to have experienced another university and now I have something to compare it to. There are some things that Oklahoma State does well and others that they do not.,3,Junior,2022-09-01 23:24:51,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
ad110223-a47b-41c0-94de-9747a4962246,Oklahoma state is a great school but it does have some problems with modern day politics and woke culture. Other than that I enjoy it and I am an Oklahoma fan.,3,Sophomore,2022-05-27 17:59:28,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
45e0fa94-7e48-4dcc-83cf-3776af0d43e2,"COVID-19 Has really impacted my experience here, but the Stellas greek life community really helped me feel connected even in isolation my freshman year. I wish the education did not match the pandemic and that I was not paying out of state tuition to teach myself material online. I love my major, but the education I am receiving can be rather inconsistent at times.",3,Senior,2022-04-26 05:10:31,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
4db779c7-363d-4553-83a1-def69c3d01e1,Oklahoma state university is a good way for college freshman to figure out what they want to do in life. It is a really big and popular school so money can be an issue but the resources on campus are useful.,3,Freshman,2022-02-24 00:34:50,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2022,Oklahoma State University,neutural
c8084b9c-49c8-427f-bce4-79a99b29d69b,"I only attended OSU my Freshman year and that was during COVID, but my experience was not great. The academic and financial advisors were amazing and as a freshman it was really good to have that support. The teachers were not great. I don't feel like a single one really cared if I was learning or not except for my freshman advising class. I forgot what it was called but every freshman has to take it and se was very good at getting me involved with the school. I joined rowing team and go help for my eating disorder as well as the COVID vaccination because of her. She also helped me figure out what I wanted to do with my life. The students are very friendly. Overall a good school.",3,Niche User,2021-09-11 05:09:25,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2021,Oklahoma State University,neutural
fc0d8e9b-6b5b-4a57-a545-6417f472f133,"Expensive, that's the first word because they like to advertise that they help students with costs and tuition and finding financial options but honestly a lot of the staff in the bursar and registrar's office are not very nice or helpful, it really depends on who you talk to. Also the science department has some professors who have a God complex but if you work hard that shouldn't be a huge problem. As far as the community it's pretty good OSU is working on increasing diversity and inclusion, which is great!",3,Senior,2021-02-28 04:44:54,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2021,Oklahoma State University,neutural
dc511c58-7689-4435-a40e-c4ae82f81de6,"Very hands on with various opportunities as well as resources in every department. Professors are a hit or miss, but regarding nutritional sciences they are above and beyond in every shape and form.",4,Freshman,2023-12-02 00:12:10,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
601caa42-822a-4445-aab5-b30d11043b36,"Everything is okay, the campus is beautiful, everyone here is nice, the only problem has to do with money. If you're broke, they will squeeze every penny out of you. This doesn't have to do with tuition, either. The parking police are ruthless and will constantly citate you all day, and getting any food here burns a huge hole in your wallet. I'm almost done with the first semester and I've run out of my meal plan because I eat more than twice a day.",4,Freshman,2023-11-27 02:04:07,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
6722cc51-b405-4848-b721-84d797eea870,"Oklahoma State University has a bright and beautiful campus. There are multiple spaces available for studying such as the library or student union, my favorite place to study is often at North Dinning. Teachers and student are all friendly and helpful. My major is HTM, Hospitality and Tourism Management, I love this major because we do a lot of on hands assignments. I love having the opportunity to participate in different events, such as the Craft Beer Forum. I also get the opportunity to work with other people in multiple different industries, such as the beverage industry, and be able to learn from them and their experiences.",4,Sophomore,2023-11-02 13:44:04,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
fe11bf2c-c4da-4e0d-aaf3-c67ab1ca4d79,"I like that Oklahoma State University is a diverse school. I also like that they have many programs available to students such as mental health and free tutoring. Everyone is welcoming, and the community is well connected. They treat you like they've known you for a lifetime, and it's rewarding to know that you have a place to call home at this university.",4,Freshman,2023-11-02 06:32:30,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
4dfab5d5-ed89-45bb-9b27-981b0262ff40,"Osu is a very good school. Everyone is very helpful, especially the advisors. The campus is beautiful and the students are normally happy. There are tons of areas to study or hangout with friends. They are also always planning events for the students.",4,Sophomore,2023-10-30 21:46:25,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
360014a0-3402-4eae-b286-e5eb4aad42eb,I love the campus and all of the experiences here. They do a great job in making sure we're all connected and involved. They also do very well on mental health and i always have someone to talk to whether it's a counselor or my academic advisor or even my professors. I always feel welcomed and in a safe environment every time I leave my dorm room.,4,Freshman,2023-10-26 21:42:44,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
a94d2500-d434-47f6-baf1-e7d3919b0034,"Oklahoma State University boasts a stunningly picturesque campus, complete with a wealth of resources at your disposal, ensuring you will have a rich and fulfilling college experience. However, the only downside to this campus can be the parking situation. It can pose a challenge for students residing in the dorms to find suitable parking spots closer to their living quarters due to high demand.",4,Junior,2023-10-18 05:01:35,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
371585b7-d2d1-483e-9e64-448c849f8214,"Oklahoma State is a beautiful university, from the garden to the buildings. The staff and campus offer numerous weekly events to get students involved and sources to help students succeed. The professors genuinely want to see their students pass their classes. The majority of students are willing to offer a smile. Students will typically try to help each other if they are asked. OSU offers comfortable spots in several locations on campus available for studying. Edmon Low Library provides extensive resources available to students, from books to tech equipment. The majority of dorms are well-lit, temperate, and clean. The Community Mentors on staff on helpful and nice. The only issues that I have encountered on campus are the lack of parking lots for students both living on campus and students commuting to campus and the aggressiveness of Oklahoma State Parking Police.",4,Freshman,2023-10-17 18:40:38,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
9dc444a6-3a0d-40a6-8a03-6f73d1dc3935,"Campus is well kept and easy to navigate.  There are plenty of opportunities to be involved in student life. Changes that are needed would first have professors that can articulate the material clearly.  Professors with thick accents should provide class notes when there is a communication barrier. The older dorms like Iba Hall, for example are in desperate need of an upgrade.  Parking is a major commodity on campus and a couple parking garages could help fix this issue. And although there a plenty of dining options, the operation hours are not conducive to busy student life.",4,Freshman,2023-10-10 19:58:41,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
4d7a5ba7-e974-4b60-b05f-8ea0522f0948,"I would have to say my experience with OSU has been really great. Some of my classes happen to be online, and OSU's online learning software makes it easy for students like me to learn from home. On campus, the facilities are all straight forward and easy to access. Their are a lot of resources at my disposal and great instructors as well. I have no real problems with OSU and looking forward to completing my degree here.",4,Junior,2023-10-08 01:25:58,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
97bf4f7f-2455-4b5c-ae60-9e2cd5f2e683,"Everybody is super kind and welcoming and, in my experience, advisors and professors really care about you and what they're doing. Dining doesn't have super convenient hours but that's great if you're working in the dining halls!! Greek life can be a little intense, but you don't feel like an outsider if you're not involved.",4,Freshman,2023-09-28 21:34:17,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
c215596e-e399-401d-b1e1-15e2972a8b2f,My overall experience with Oklahoma State has been amazing except for the financial struggles I have in order to continue school here. I love my classes and I try my best in all of them and they’re super fun but it’s hard with the stress of knowing I might not be able to come back and have it all be for nothing. I also love my involvement at work for the student union and with the navigators campus ministry.,4,Sophomore,2023-09-19 18:57:21,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
800b705d-a19d-46c2-8f86-c55a64a03e2b,"Oklahoma State is a great school, the faculty are amazing. The culture of the school is remarkable whether its traditions, alumni, or the energy of the school. I am a student-athlete and feel welcome and appreciated at OSU. I am paying out-of-state tuition and find that it is difficult to manage school and work and student loans accruing so much debt. And when I attempt to apply for instate it gets denied because I don't fit the criteria. I think that scholarships are said to be plentiful but they are still scarce at the university for students to apply and get accepted for that scholarship. I personally fill out 15 a semester and get 0.",4,Sophomore,2023-09-05 15:37:54,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
5a978cd4-5d5e-448e-8dd2-93714f879f6a,"The campus itself is very beautiful. The staff and faculty are for the most part very nice. Really the only issue is the inconvenience caused on game days. The traffic is just about impossible to navigate. Aside from that, OSU is a very solid choice for secondary education.",4,Freshman,2023-08-11 18:23:48,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
